customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt
CUST04200,2024-04-09,Paid Instagram,1309.52,Bengaluru,Tier 1,45,Female,Haircare,2024-04,2024-04
CUST04201,2023-11-13,Paid Instagram,981.82,Ahmedabad,Tier 1,44,Other,Supplements,2023-11,2023-11
CUST04202,2022-06-15,Paid Google,1092.82,Delhi,Tier 1,48,Male,Skincare,2022-06,2022-06
CUST04203,2024-01-15,Email Referral,198.76,Delhi,Tier 1,18,Male,Skincare,2024-01,2024-01
CUST04204,2023-12-13,Paid Google,891.8,Jaipur,Tier 2,42,Male,Supplements,2023-12,2023-12
CUST04205,2023-01-31,Paid Instagram,1374.35,Kolkata,Tier 1,48,Male,Personal Care,2023-01,2023-01
CUST04206,2023-04-11,Paid Instagram,1140.76,Delhi,Tier 1,37,Male,Haircare,2023-04,2023-04
CUST04207,2023-05-23,Paid Google,676.12,Kolkata,Tier 1,30,Male,Supplements,2023-05,2023-05
CUST04208,2023-01-21,Email Referral,343.95,Lucknow,Tier 2,33,Male,Haircare,2023-01,2023-01
CUST04209,2023-11-06,Email Referral,260.68,Jaipur,Tier 2,23,Female,Skincare,2023-11,2023-11
CUST04210,2022-09-05,Direct,70.08,Bengaluru,Tier 1,25,Male,Personal Care,2022-09,2022-09
CUST04211,2023-02-04,Direct,53.34,Hyderabad,Tier 1,18,Female,Skincare,2023-02,2023-02
CUST04212,2022-08-23,Influencer,1608.76,Lucknow,Tier 2,26,Female,Skincare,2022-08,2022-08
CUST04213,2022-12-14,Paid Google,948.74,Mumbai,Tier 1,30,Male,Supplements,2022-12,2022-12
CUST04214,2023-02-07,Organic Search,141.73,Bengaluru,Tier 1,52,Male,Personal Care,2023-02,2023-02
CUST04215,2022-10-31,Paid Instagram,1177.04,Ahmedabad,Tier 1,38,Female,Skincare,2022-10,2022-10
CUST04216,2022-08-25,Email Referral,197.47,Pune,Tier 1,26,Female,Skincare,2022-08,2022-08
CUST04217,2023-02-09,Organic Search,249.47,Hyderabad,Tier 1,27,Female,Haircare,2023-02,2023-02
CUST04218,2024-05-22,Organic Search,165.85,Ahmedabad,Tier 1,29,Female,Skincare,2024-05,2024-05
CUST04219,2023-11-14,Paid Instagram,1375.05,Mumbai,Tier 1,25,Male,Skincare,2023-11,2023-11
CUST04220,2022-12-01,Paid Instagram,1049.17,Hyderabad,Tier 1,47,Female,Supplements,2022-12,2022-12
CUST04221,2024-02-29,Email Referral,275.36,Kolkata,Tier 1,23,Female,Skincare,2024-02,2024-02
CUST04222,2022-01-02,Email Referral,297.97,Mumbai,Tier 1,50,Female,Haircare,2022-01,2022-01
CUST04223,2022-11-07,Influencer,1513.01,Ahmedabad,Tier 1,21,Male,Personal Care,2022-11,2022-11
CUST04224,2022-07-21,Influencer,1339.86,Ahmedabad,Tier 1,21,Female,Supplements,2022-07,2022-07
CUST04225,2023-05-21,Influencer,2138.33,Ahmedabad,Tier 1,47,Male,Haircare,2023-05,2023-05
CUST04226,2023-02-27,Organic Search,287.74,Lucknow,Tier 2,38,Male,Skincare,2023-02,2023-02
CUST04227,2022-05-10,Organic Search,254.42,Nagpur,Tier 3,51,Female,Haircare,2022-05,2022-05
CUST04228,2022-08-07,Paid Instagram,1115.76,Kolkata,Tier 1,43,Male,Skincare,2022-08,2022-08
CUST04229,2022-03-06,Influencer,1790.12,Pune,Tier 1,32,Male,Haircare,2022-03,2022-03
CUST04230,2022-09-26,Paid Instagram,1214.17,Kolkata,Tier 1,45,Female,Personal Care,2022-09,2022-09
CUST04231,2022-11-21,Influencer,1770.44,Chandigarh,Tier 2,22,Female,Personal Care,2022-11,2022-11
CUST04232,2022-01-16,Paid Google,673.67,Lucknow,Tier 2,22,Male,Haircare,2022-01,2022-01
CUST04233,2022-12-18,Organic Search,279.94,Mumbai,Tier 1,27,Male,Personal Care,2022-12,2022-12
CUST04234,2022-04-15,Email Referral,327.61,Delhi,Tier 1,33,Female,Supplements,2022-04,2022-04
CUST04235,2023-10-02,Organic Search,269.13,Pune,Tier 1,28,Male,Supplements,2023-10,2023-10
CUST04236,2023-09-22,Paid Instagram,954.36,Hyderabad,Tier 1,37,Male,Supplements,2023-09,2023-09
CUST04237,2022-09-12,Organic Search,249.4,Jaipur,Tier 2,45,Male,Personal Care,2022-09,2022-09
CUST04238,2024-06-12,Influencer,1227.76,Indore,Tier 3,37,Male,Haircare,2024-06,2024-06
CUST04239,2023-03-13,Paid Instagram,1163.0,Delhi,Tier 1,51,Female,Personal Care,2023-03,2023-03
CUST04240,2024-05-11,Influencer,1872.73,Bengaluru,Tier 1,21,Male,Personal Care,2024-05,2024-05
CUST04241,2022-06-20,Organic Search,206.13,Jaipur,Tier 2,21,Female,Supplements,2022-06,2022-06
CUST04242,2023-12-06,Influencer,1884.56,Delhi,Tier 1,35,Male,Haircare,2023-12,2023-12
CUST04243,2022-04-30,Influencer,2074.96,Hyderabad,Tier 1,43,Female,Skincare,2022-04,2022-04
CUST04244,2022-07-14,Paid Instagram,978.17,Bengaluru,Tier 1,52,Male,Haircare,2022-07,2022-07
CUST04245,2022-12-19,Organic Search,217.89,Ahmedabad,Tier 1,49,Female,Haircare,2022-12,2022-12
CUST04246,2024-03-26,Organic Search,220.33,Pune,Tier 1,40,Other,Supplements,2024-03,2024-03
CUST04247,2022-03-11,Organic Search,228.7,Pune,Tier 1,27,Female,Personal Care,2022-03,2022-03
CUST04248,2022-03-29,Paid Google,839.74,Mumbai,Tier 1,31,Other,Personal Care,2022-03,2022-03
CUST04249,2023-12-29,Paid Instagram,889.05,Chennai,Tier 1,40,Female,Personal Care,2023-12,2023-12
CUST04250,2022-04-17,Email Referral,222.95,Mumbai,Tier 1,36,Male,Haircare,2022-04,2022-04
CUST04251,2022-02-01,Paid Instagram,1125.82,Jaipur,Tier 2,41,Female,Haircare,2022-02,2022-02
CUST04252,2023-06-05,Paid Instagram,1146.82,Ahmedabad,Tier 1,28,Male,Haircare,2023-06,2023-06
CUST04253,2022-08-17,Influencer,2022.42,Indore,Tier 3,28,Male,Skincare,2022-08,2022-08
CUST04254,2023-12-01,Email Referral,254.95,Kolkata,Tier 1,23,Female,Personal Care,2023-12,2023-12
CUST04255,2023-03-14,Paid Instagram,1257.5,Nagpur,Tier 3,36,Female,Haircare,2023-03,2023-03
CUST04256,2023-04-29,Paid Instagram,838.43,Mumbai,Tier 1,46,Male,Supplements,2023-04,2023-04
CUST04257,2023-04-27,Paid Instagram,1204.05,Delhi,Tier 1,45,Male,Haircare,2023-04,2023-04
CUST04258,2023-12-16,Influencer,2076.83,Hyderabad,Tier 1,43,Female,Haircare,2023-12,2023-12
CUST04259,2024-01-19,Organic Search,166.4,Bengaluru,Tier 1,19,Female,Supplements,2024-01,2024-01
CUST04260,2022-02-03,Email Referral,273.69,Chennai,Tier 1,52,Male,Haircare,2022-02,2022-02
CUST04261,2024-06-17,Paid Instagram,1214.05,Delhi,Tier 1,18,Female,Skincare,2024-06,2024-06
CUST04262,2022-05-18,Direct,82.22,Mumbai,Tier 1,27,Male,Haircare,2022-05,2022-05
CUST04263,2022-07-14,Paid Instagram,1209.68,Ahmedabad,Tier 1,35,Female,Personal Care,2022-07,2022-07
CUST04264,2022-07-29,Paid Google,1090.31,Pune,Tier 1,27,Male,Skincare,2022-07,2022-07
CUST04265,2022-04-25,Email Referral,291.89,Surat,Tier 2,32,Female,Personal Care,2022-04,2022-04
CUST04266,2024-05-06,Organic Search,245.38,Chennai,Tier 1,37,Female,Haircare,2024-05,2024-05
CUST04267,2022-09-18,Email Referral,331.98,Bengaluru,Tier 1,22,Male,Personal Care,2022-09,2022-09
CUST04268,2023-02-05,Paid Instagram,1078.58,Delhi,Tier 1,19,Male,Supplements,2023-02,2023-02
CUST04269,2024-01-23,Paid Google,613.73,Bengaluru,Tier 1,39,Male,Skincare,2024-01,2024-01
CUST04270,2022-11-03,Influencer,2139.91,Delhi,Tier 1,28,Female,Haircare,2022-11,2022-11
CUST04271,2022-05-02,Paid Google,758.93,Bengaluru,Tier 1,19,Male,Personal Care,2022-05,2022-05
CUST04272,2023-12-24,Organic Search,246.16,Hyderabad,Tier 1,30,Female,Haircare,2023-12,2023-12
CUST04273,2023-01-17,Organic Search,148.91,Delhi,Tier 1,28,Female,Skincare,2023-01,2023-01
CUST04274,2024-05-07,Paid Google,1092.05,Chennai,Tier 1,46,Male,Haircare,2024-05,2024-05
CUST04275,2022-10-05,Paid Google,1077.32,Kolkata,Tier 1,37,Female,Personal Care,2022-10,2022-10
CUST04276,2022-12-15,Paid Instagram,1205.82,Kolkata,Tier 1,41,Female,Skincare,2022-12,2022-12
CUST04277,2022-12-04,Paid Instagram,1290.24,Jaipur,Tier 2,38,Female,Personal Care,2022-12,2022-12
CUST04278,2023-04-20,Email Referral,258.66,Hyderabad,Tier 1,52,Female,Skincare,2023-04,2023-04
CUST04279,2023-04-01,Paid Instagram,1152.54,Bengaluru,Tier 1,33,Female,Supplements,2023-04,2023-04
CUST04280,2023-07-01,Email Referral,251.5,Surat,Tier 2,48,Female,Personal Care,2023-07,2023-07
CUST04281,2024-06-29,Paid Instagram,985.7,Lucknow,Tier 2,26,Female,Haircare,2024-06,2024-06
CUST04282,2023-12-21,Paid Google,946.07,Bengaluru,Tier 1,36,Male,Supplements,2023-12,2023-12
CUST04283,2022-07-05,Influencer,1910.1,Mumbai,Tier 1,40,Female,Personal Care,2022-07,2022-07
CUST04284,2023-05-23,Paid Google,1091.28,Pune,Tier 1,23,Female,Haircare,2023-05,2023-05
CUST04285,2023-08-30,Email Referral,194.7,Jaipur,Tier 2,37,Male,Personal Care,2023-08,2023-08
CUST04286,2022-05-27,Paid Google,725.06,Hyderabad,Tier 1,24,Female,Personal Care,2022-05,2022-05
CUST04287,2023-08-07,Paid Instagram,1309.32,Indore,Tier 3,51,Female,Skincare,2023-08,2023-08
CUST04288,2022-04-22,Email Referral,281.86,Surat,Tier 2,28,Female,Haircare,2022-04,2022-04
CUST04289,2023-12-28,Paid Instagram,1266.11,Chennai,Tier 1,21,Female,Haircare,2023-12,2023-12
CUST04290,2023-03-20,Paid Google,635.17,Ahmedabad,Tier 1,50,Male,Haircare,2023-03,2023-03
CUST04291,2023-05-23,Paid Instagram,1341.5,Bengaluru,Tier 1,25,Male,Personal Care,2023-05,2023-05
CUST04292,2024-05-30,Influencer,1239.31,Lucknow,Tier 2,24,Male,Supplements,2024-05,2024-05
CUST04293,2022-02-19,Organic Search,271.26,Chandigarh,Tier 2,32,Female,Personal Care,2022-02,2022-02
CUST04294,2024-06-22,Organic Search,170.55,Chennai,Tier 1,27,Female,Personal Care,2024-06,2024-06
CUST04295,2022-04-18,Influencer,1943.69,Chennai,Tier 1,33,Male,Personal Care,2022-04,2022-04
CUST04296,2022-09-06,Paid Google,1054.68,Mumbai,Tier 1,18,Male,Personal Care,2022-09,2022-09
CUST04297,2023-08-25,Paid Instagram,1149.44,Bengaluru,Tier 1,37,Male,Supplements,2023-08,2023-08
CUST04298,2023-10-20,Influencer,2056.5,Ahmedabad,Tier 1,37,Female,Skincare,2023-10,2023-10
CUST04299,2023-08-19,Influencer,1287.39,Chandigarh,Tier 2,45,Female,Supplements,2023-08,2023-08
CUST04300,2022-08-26,Paid Google,825.96,Bengaluru,Tier 1,40,Other,Skincare,2022-08,2022-08
CUST04301,2022-02-01,Organic Search,246.73,Kochi,Tier 2,33,Female,Haircare,2022-02,2022-02
CUST04302,2023-06-13,Direct,112.67,Bengaluru,Tier 1,21,Female,Personal Care,2023-06,2023-06
CUST04303,2024-05-25,Paid Google,853.69,Bengaluru,Tier 1,32,Male,Personal Care,2024-05,2024-05
CUST04304,2023-11-13,Paid Google,876.08,Nagpur,Tier 3,42,Female,Supplements,2023-11,2023-11
CUST04305,2022-08-12,Direct,117.72,Nagpur,Tier 3,49,Male,Haircare,2022-08,2022-08
CUST04306,2023-03-30,Paid Instagram,858.72,Ahmedabad,Tier 1,47,Female,Personal Care,2023-03,2023-03
CUST04307,2023-12-04,Paid Instagram,915.98,Pune,Tier 1,19,Male,Skincare,2023-12,2023-12
CUST04308,2023-07-02,Influencer,1742.26,Delhi,Tier 1,27,Female,Supplements,2023-07,2023-07
CUST04309,2022-08-30,Paid Google,804.4,Chandigarh,Tier 2,39,Female,Supplements,2022-08,2022-08
CUST04310,2022-02-14,Organic Search,144.84,Kolkata,Tier 1,26,Male,Personal Care,2022-02,2022-02
CUST04311,2022-06-12,Paid Google,756.78,Hyderabad,Tier 1,39,Male,Supplements,2022-06,2022-06
CUST04312,2022-06-09,Organic Search,237.99,Delhi,Tier 1,30,Female,Haircare,2022-06,2022-06
CUST04313,2023-05-09,Paid Instagram,975.21,Chennai,Tier 1,39,Male,Haircare,2023-05,2023-05
CUST04314,2022-11-18,Organic Search,238.97,Bengaluru,Tier 1,20,Male,Haircare,2022-11,2022-11
CUST04315,2023-02-25,Paid Instagram,950.89,Mumbai,Tier 1,30,Female,Supplements,2023-02,2023-02
CUST04316,2024-03-22,Paid Google,737.05,Bengaluru,Tier 1,48,Male,Skincare,2024-03,2024-03
CUST04317,2022-04-21,Organic Search,149.86,Chennai,Tier 1,23,Male,Haircare,2022-04,2022-04
CUST04318,2024-01-20,Influencer,1115.7,Kolkata,Tier 1,44,Female,Personal Care,2024-01,2024-01
CUST04319,2022-04-16,Organic Search,133.77,Chandigarh,Tier 2,27,Male,Haircare,2022-04,2022-04
CUST04320,2023-10-10,Organic Search,177.24,Mumbai,Tier 1,36,Female,Supplements,2023-10,2023-10
CUST04321,2022-01-05,Paid Instagram,1022.59,Kochi,Tier 2,38,Male,Supplements,2022-01,2022-01
CUST04322,2022-02-22,Influencer,1548.68,Mumbai,Tier 1,39,Female,Personal Care,2022-02,2022-02
CUST04323,2024-02-26,Influencer,1982.21,Chennai,Tier 1,37,Male,Haircare,2024-02,2024-02
CUST04324,2022-05-21,Paid Instagram,1314.7,Chennai,Tier 1,30,Female,Skincare,2022-05,2022-05
CUST04325,2024-04-23,Paid Google,614.62,Hyderabad,Tier 1,29,Male,Haircare,2024-04,2024-04
CUST04326,2023-01-22,Paid Google,1091.53,Kolkata,Tier 1,27,Male,Personal Care,2023-01,2023-01
CUST04327,2023-07-31,Email Referral,339.39,Mumbai,Tier 1,29,Female,Personal Care,2023-07,2023-07
CUST04328,2022-12-12,Paid Google,800.21,Ahmedabad,Tier 1,47,Male,Skincare,2022-12,2022-12
CUST04329,2023-04-19,Paid Google,960.65,Mumbai,Tier 1,39,Male,Haircare,2023-04,2023-04
CUST04330,2022-08-01,Paid Instagram,925.27,Pune,Tier 1,37,Female,Personal Care,2022-08,2022-08
CUST04331,2023-05-03,Paid Google,1056.18,Surat,Tier 2,42,Female,Skincare,2023-05,2023-05
CUST04332,2022-07-18,Influencer,1930.4,Ahmedabad,Tier 1,32,Female,Skincare,2022-07,2022-07
CUST04333,2022-06-11,Organic Search,175.58,Pune,Tier 1,27,Female,Supplements,2022-06,2022-06
CUST04334,2023-05-07,Paid Instagram,904.0,Mumbai,Tier 1,44,Female,Skincare,2023-05,2023-05
CUST04335,2022-05-09,Email Referral,252.18,Surat,Tier 2,47,Female,Supplements,2022-05,2022-05
CUST04336,2024-03-09,Paid Instagram,971.64,Mumbai,Tier 1,38,Female,Personal Care,2024-03,2024-03
CUST04337,2023-07-15,Email Referral,162.43,Kochi,Tier 2,30,Female,Skincare,2023-07,2023-07
CUST04338,2022-06-21,Direct,107.69,Hyderabad,Tier 1,21,Male,Supplements,2022-06,2022-06
CUST04339,2023-03-06,Paid Google,889.79,Bengaluru,Tier 1,26,Male,Supplements,2023-03,2023-03
CUST04340,2022-01-14,Influencer,1558.65,Lucknow,Tier 2,19,Male,Supplements,2022-01,2022-01
CUST04341,2023-12-13,Paid Google,1058.41,Pune,Tier 1,39,Female,Personal Care,2023-12,2023-12
CUST04342,2023-07-18,Paid Instagram,950.37,Hyderabad,Tier 1,49,Female,Supplements,2023-07,2023-07
CUST04343,2022-01-04,Paid Instagram,1219.44,Jaipur,Tier 2,35,Female,Personal Care,2022-01,2022-01
CUST04344,2024-03-05,Influencer,2193.41,Surat,Tier 2,23,Female,Personal Care,2024-03,2024-03
CUST04345,2022-06-06,Direct,65.51,Chennai,Tier 1,51,Female,Haircare,2022-06,2022-06
CUST04346,2022-05-31,Influencer,1855.72,Surat,Tier 2,22,Male,Personal Care,2022-05,2022-05
CUST04347,2023-03-25,Paid Google,770.8,Mumbai,Tier 1,49,Female,Personal Care,2023-03,2023-03
CUST04348,2023-02-01,Paid Instagram,1038.69,Kolkata,Tier 1,50,Female,Haircare,2023-02,2023-02
CUST04349,2024-05-09,Paid Instagram,1040.85,Indore,Tier 3,37,Other,Supplements,2024-05,2024-05
CUST04350,2022-05-28,Organic Search,204.74,Hyderabad,Tier 1,25,Male,Supplements,2022-05,2022-05
CUST04351,2023-12-03,Paid Instagram,1389.79,Bengaluru,Tier 1,35,Female,Personal Care,2023-12,2023-12
CUST04352,2022-03-28,Email Referral,167.12,Pune,Tier 1,34,Female,Personal Care,2022-03,2022-03
CUST04353,2023-12-21,Paid Instagram,800.7,Mumbai,Tier 1,50,Male,Personal Care,2023-12,2023-12
CUST04354,2022-04-16,Influencer,1143.35,Bengaluru,Tier 1,47,Male,Skincare,2022-04,2022-04
CUST04355,2022-10-20,Influencer,1348.7,Mumbai,Tier 1,45,Other,Supplements,2022-10,2022-10
CUST04356,2023-09-04,Organic Search,239.88,Bengaluru,Tier 1,36,Female,Skincare,2023-09,2023-09
CUST04357,2022-03-10,Paid Google,1063.19,Mumbai,Tier 1,18,Female,Personal Care,2022-03,2022-03
CUST04358,2022-04-19,Paid Instagram,1242.15,Chennai,Tier 1,19,Male,Skincare,2022-04,2022-04
CUST04359,2022-06-02,Paid Google,744.53,Bengaluru,Tier 1,48,Female,Haircare,2022-06,2022-06
CUST04360,2023-09-25,Organic Search,116.38,Delhi,Tier 1,29,Male,Personal Care,2023-09,2023-09
CUST04361,2023-10-02,Paid Google,836.69,Jaipur,Tier 2,47,Male,Supplements,2023-10,2023-10
CUST04362,2024-06-07,Organic Search,164.26,Pune,Tier 1,46,Male,Supplements,2024-06,2024-06
CUST04363,2022-06-21,Email Referral,226.72,Bengaluru,Tier 1,34,Male,Haircare,2022-06,2022-06
CUST04364,2022-03-27,Paid Instagram,867.8,Hyderabad,Tier 1,31,Female,Skincare,2022-03,2022-03
CUST04365,2024-03-16,Direct,86.64,Ahmedabad,Tier 1,30,Female,Haircare,2024-03,2024-03
CUST04366,2024-03-19,Email Referral,300.32,Hyderabad,Tier 1,46,Female,Skincare,2024-03,2024-03
CUST04367,2023-01-21,Organic Search,100.96,Kolkata,Tier 1,51,Female,Personal Care,2023-01,2023-01
CUST04368,2024-04-07,Organic Search,160.24,Jaipur,Tier 2,20,Male,Supplements,2024-04,2024-04
CUST04369,2023-02-05,Organic Search,115.77,Chennai,Tier 1,35,Female,Skincare,2023-02,2023-02
CUST04370,2022-08-05,Influencer,1976.66,Kochi,Tier 2,50,Female,Supplements,2022-08,2022-08
CUST04371,2023-11-22,Organic Search,151.1,Bengaluru,Tier 1,39,Female,Personal Care,2023-11,2023-11
CUST04372,2022-09-22,Paid Instagram,946.09,Bengaluru,Tier 1,27,Other,Skincare,2022-09,2022-09
CUST04373,2022-04-30,Paid Instagram,1377.68,Mumbai,Tier 1,51,Female,Skincare,2022-04,2022-04
CUST04374,2022-09-14,Direct,92.43,Hyderabad,Tier 1,50,Female,Supplements,2022-09,2022-09
CUST04375,2024-04-18,Influencer,1367.04,Delhi,Tier 1,44,Female,Haircare,2024-04,2024-04
CUST04376,2023-11-06,Paid Instagram,1216.67,Hyderabad,Tier 1,35,Male,Skincare,2023-11,2023-11
CUST04377,2022-02-10,Email Referral,179.56,Surat,Tier 2,44,Female,Supplements,2022-02,2022-02
CUST04378,2023-05-23,Organic Search,126.85,Ahmedabad,Tier 1,39,Male,Supplements,2023-05,2023-05
CUST04379,2022-06-17,Influencer,1668.75,Lucknow,Tier 2,48,Male,Skincare,2022-06,2022-06
CUST04380,2022-05-25,Organic Search,270.77,Indore,Tier 3,36,Female,Supplements,2022-05,2022-05
CUST04381,2023-07-07,Organic Search,161.01,Bengaluru,Tier 1,18,Female,Haircare,2023-07,2023-07
CUST04382,2022-04-17,Direct,104.76,Chennai,Tier 1,34,Male,Haircare,2022-04,2022-04
CUST04383,2023-03-17,Paid Instagram,909.9,Mumbai,Tier 1,39,Female,Supplements,2023-03,2023-03
CUST04384,2022-05-28,Paid Google,1048.53,Pune,Tier 1,45,Female,Personal Care,2022-05,2022-05
CUST04385,2023-05-31,Organic Search,223.73,Chennai,Tier 1,52,Female,Personal Care,2023-05,2023-05
CUST04386,2022-10-13,Paid Google,728.99,Bengaluru,Tier 1,46,Male,Skincare,2022-10,2022-10
CUST04387,2022-01-05,Paid Instagram,1166.23,Mumbai,Tier 1,26,Male,Haircare,2022-01,2022-01
CUST04388,2024-06-30,Paid Google,945.63,Chandigarh,Tier 2,45,Female,Personal Care,2024-06,2024-06
CUST04389,2022-03-07,Paid Google,890.71,Nagpur,Tier 3,34,Female,Haircare,2022-03,2022-03
CUST04390,2022-01-28,Influencer,2024.33,Mumbai,Tier 1,51,Female,Supplements,2022-01,2022-01
CUST04391,2022-09-06,Influencer,1967.16,Hyderabad,Tier 1,40,Female,Skincare,2022-09,2022-09
CUST04392,2023-02-24,Direct,90.21,Chennai,Tier 1,26,Male,Haircare,2023-02,2023-02
CUST04393,2022-03-05,Email Referral,312.28,Indore,Tier 3,19,Male,Supplements,2022-03,2022-03
CUST04394,2023-06-15,Organic Search,163.21,Mumbai,Tier 1,32,Female,Skincare,2023-06,2023-06
CUST04395,2022-05-14,Paid Instagram,1354.28,Hyderabad,Tier 1,33,Female,Haircare,2022-05,2022-05
CUST04396,2023-11-23,Email Referral,326.99,Delhi,Tier 1,49,Female,Personal Care,2023-11,2023-11
CUST04397,2022-06-15,Organic Search,191.31,Bengaluru,Tier 1,40,Female,Skincare,2022-06,2022-06
CUST04398,2022-04-18,Email Referral,165.3,Mumbai,Tier 1,52,Male,Personal Care,2022-04,2022-04
CUST04399,2022-07-10,Influencer,1637.1,Chennai,Tier 1,21,Male,Personal Care,2022-07,2022-07
CUST04400,2023-12-15,Paid Instagram,1008.03,Surat,Tier 2,50,Female,Personal Care,2023-12,2023-12
CUST04401,2022-12-29,Paid Google,954.33,Hyderabad,Tier 1,36,Female,Skincare,2022-12,2022-12
CUST04402,2024-05-25,Paid Instagram,1113.35,Chennai,Tier 1,39,Female,Haircare,2024-05,2024-05
CUST04403,2023-06-20,Direct,88.12,Ahmedabad,Tier 1,20,Male,Supplements,2023-06,2023-06
CUST04404,2023-09-21,Email Referral,267.87,Bengaluru,Tier 1,51,Male,Haircare,2023-09,2023-09
CUST04405,2024-06-30,Influencer,1861.95,Delhi,Tier 1,52,Other,Personal Care,2024-06,2024-06
CUST04406,2022-12-03,Email Referral,198.51,Delhi,Tier 1,32,Male,Haircare,2022-12,2022-12
CUST04407,2023-07-08,Email Referral,330.93,Chennai,Tier 1,23,Male,Haircare,2023-07,2023-07
CUST04408,2022-06-13,Paid Instagram,924.79,Chandigarh,Tier 2,45,Male,Personal Care,2022-06,2022-06
CUST04409,2022-05-10,Direct,142.95,Jaipur,Tier 2,48,Female,Haircare,2022-05,2022-05
CUST04410,2023-07-09,Paid Google,988.9,Ahmedabad,Tier 1,29,Female,Personal Care,2023-07,2023-07
CUST04411,2022-01-30,Organic Search,129.91,Kolkata,Tier 1,50,Other,Personal Care,2022-01,2022-01
CUST04412,2022-08-20,Paid Google,818.82,Lucknow,Tier 2,23,Male,Skincare,2022-08,2022-08
CUST04413,2023-11-13,Paid Google,1011.94,Chennai,Tier 1,35,Male,Supplements,2023-11,2023-11
CUST04414,2024-02-12,Email Referral,341.19,Kolkata,Tier 1,41,Female,Supplements,2024-02,2024-02
CUST04415,2022-06-27,Email Referral,280.07,Delhi,Tier 1,46,Female,Skincare,2022-06,2022-06
CUST04416,2022-12-05,Paid Instagram,1118.44,Delhi,Tier 1,48,Female,Haircare,2022-12,2022-12
CUST04417,2022-08-14,Organic Search,233.84,Kolkata,Tier 1,26,Female,Supplements,2022-08,2022-08
CUST04418,2024-04-09,Email Referral,332.32,Hyderabad,Tier 1,37,Male,Supplements,2024-04,2024-04
CUST04419,2024-01-15,Paid Instagram,998.64,Indore,Tier 3,39,Female,Personal Care,2024-01,2024-01
CUST04420,2024-01-14,Influencer,1852.33,Jaipur,Tier 2,46,Male,Personal Care,2024-01,2024-01
CUST04421,2022-10-28,Organic Search,183.11,Mumbai,Tier 1,52,Male,Skincare,2022-10,2022-10
CUST04422,2023-08-21,Paid Google,992.17,Hyderabad,Tier 1,36,Female,Personal Care,2023-08,2023-08
CUST04423,2023-02-05,Paid Instagram,1391.9,Lucknow,Tier 2,39,Female,Skincare,2023-02,2023-02
CUST04424,2022-10-13,Paid Google,1063.72,Chennai,Tier 1,34,Male,Personal Care,2022-10,2022-10
CUST04425,2022-08-22,Influencer,1882.84,Delhi,Tier 1,22,Male,Haircare,2022-08,2022-08
CUST04426,2023-09-09,Paid Google,867.33,Bengaluru,Tier 1,46,Female,Personal Care,2023-09,2023-09
CUST04427,2022-09-02,Email Referral,202.35,Ahmedabad,Tier 1,38,Female,Supplements,2022-09,2022-09
CUST04428,2023-03-08,Direct,98.82,Bengaluru,Tier 1,19,Male,Supplements,2023-03,2023-03
CUST04429,2022-03-29,Paid Instagram,1231.05,Mumbai,Tier 1,32,Male,Haircare,2022-03,2022-03
CUST04430,2022-01-30,Influencer,1365.46,Ahmedabad,Tier 1,50,Female,Personal Care,2022-01,2022-01
CUST04431,2022-08-18,Paid Instagram,1054.58,Delhi,Tier 1,21,Female,Skincare,2022-08,2022-08
