customer_id,recency,frequency,monetary,acquisition_channel,acquisition_cac,city_tier,cluster,segment
CUST04244,899,1,309.0,Paid Instagram,978.17,Tier 1,0,At Risk
CUST04245,673,2,3368.3,Organic Search,217.89,Tier 1,1,Loyalists
CUST04246,278,1,2148.1,Organic Search,220.33,Tier 1,3,Lost / Dormant
CUST04247,872,3,1432.85,Organic Search,228.7,Tier 1,1,Loyalists
CUST04248,962,2,4097.3,Paid Google,839.74,Tier 1,1,Loyalists
CUST04249,367,1,229.0,Paid Instagram,889.05,Tier 1,3,Lost / Dormant
CUST04250,990,1,499.2,Email Referral,222.95,Tier 1,0,At Risk
CUST04251,1064,1,947.15,Paid Instagram,1125.82,Tier 2,0,At Risk
CUST04252,573,1,1478.25,Paid Instagram,1146.82,Tier 1,3,Lost / Dormant
CUST04253,838,2,1606.6,Influencer,2022.42,Tier 3,0,At Risk
CUST04254,293,2,689.2,Email Referral,254.95,Tier 1,3,Lost / Dormant
CUST04255,536,2,1913.7,Paid Instagram,1257.5,Tier 3,1,Loyalists
CUST04256,564,2,3509.6,Paid Instagram,838.43,Tier 1,1,Loyalists
CUST04257,519,2,1842.35,Paid Instagram,1204.05,Tier 1,1,Loyalists
CUST04258,380,1,633.1,Influencer,2076.83,Tier 1,3,Lost / Dormant
CUST04259,345,1,469.15,Organic Search,166.4,Tier 1,3,Lost / Dormant
CUST04260,723,5,4234.6,Email Referral,273.69,Tier 1,2,Champions
CUST04261,198,1,229.0,Paid Instagram,1214.05,Tier 1,3,Lost / Dormant
CUST04262,845,2,1072.1,Direct,82.22,Tier 1,0,At Risk
CUST04263,902,1,104.0,Paid Instagram,1209.68,Tier 1,0,At Risk
CUST04264,860,2,1409.8,Paid Google,1090.31,Tier 1,0,At Risk
CUST04265,981,1,1087.0,Email Referral,291.89,Tier 2,0,At Risk
CUST04266,237,1,1970.5,Organic Search,245.38,Tier 1,3,Lost / Dormant
CUST04267,834,1,343.4,Email Referral,331.98,Tier 1,0,At Risk
CUST04268,598,2,2202.0,Paid Instagram,1078.58,Tier 1,1,Loyalists
CUST04269,344,1,967.0,Paid Google,613.73,Tier 1,3,Lost / Dormant
CUST04270,669,2,4397.2,Influencer,2139.91,Tier 1,1,Loyalists
CUST04271,972,1,229.1,Paid Google,758.93,Tier 1,0,At Risk
CUST04272,217,3,3161.15,Organic Search,246.16,Tier 1,2,Champions
CUST04273,654,2,3573.5,Organic Search,148.91,Tier 1,1,Loyalists
CUST04274,236,1,1482.3,Paid Google,1092.05,Tier 1,3,Lost / Dormant
CUST04275,817,1,338.2,Paid Google,1077.32,Tier 1,0,At Risk
CUST04276,432,5,3643.85,Paid Instagram,1205.82,Tier 1,2,Champions
CUST04277,758,1,378.2,Paid Instagram,1290.24,Tier 2,0,At Risk
CUST04278,503,3,3692.8999999999996,Email Referral,258.66,Tier 1,2,Champions
CUST04279,639,1,286.55,Paid Instagram,1152.54,Tier 1,0,At Risk
CUST04280,494,2,520.55,Email Referral,251.5,Tier 2,3,Lost / Dormant
CUST04281,55,3,1127.3,Paid Instagram,985.7,Tier 2,1,Loyalists
CUST04282,374,1,1195.8,Paid Google,946.07,Tier 1,3,Lost / Dormant
CUST04283,911,1,1303.3,Influencer,1910.1,Tier 1,0,At Risk
CUST04284,589,1,2157.0,Paid Google,1091.28,Tier 1,3,Lost / Dormant
CUST04285,489,1,682.45,Email Referral,194.7,Tier 2,3,Lost / Dormant
CUST04286,906,2,861.75,Paid Google,725.06,Tier 1,0,At Risk
CUST04287,441,2,2669.6,Paid Instagram,1309.32,Tier 3,1,Loyalists
CUST04288,985,1,858.0,Email Referral,281.86,Tier 2,0,At Risk
CUST04289,370,1,1497.15,Paid Instagram,1266.11,Tier 1,3,Lost / Dormant
CUST04290,650,1,286.55,Paid Google,635.17,Tier 1,0,At Risk
CUST04291,521,2,463.1,Paid Instagram,1341.5,Tier 1,3,Lost / Dormant
CUST04292,213,1,2091.4,Influencer,1239.31,Tier 2,3,Lost / Dormant
CUST04293,1045,1,84.1,Organic Search,271.26,Tier 2,0,At Risk
CUST04294,121,2,2170.35,Organic Search,170.55,Tier 1,1,Loyalists
CUST04295,989,1,982.3,Influencer,1943.69,Tier 1,0,At Risk
CUST04296,772,2,2122.5,Paid Google,1054.68,Tier 1,1,Loyalists
CUST04297,399,2,1436.6999999999998,Paid Instagram,1149.44,Tier 1,1,Loyalists
CUST04298,358,2,1178.1,Influencer,2056.5,Tier 1,3,Lost / Dormant
CUST04299,446,2,2176.5,Influencer,1287.39,Tier 2,1,Loyalists
CUST04300,858,1,943.3,Paid Google,825.96,Tier 1,0,At Risk
CUST04301,1062,1,1418.0,Organic Search,246.73,Tier 2,0,At Risk
CUST04302,450,3,1335.3000000000002,Direct,112.67,Tier 1,1,Loyalists
CUST04303,219,1,378.4,Paid Google,853.69,Tier 1,3,Lost / Dormant
CUST04304,380,2,1816.6,Paid Google,876.08,Tier 3,1,Loyalists
CUST04305,791,2,2004.6,Direct,117.72,Tier 3,1,Loyalists
CUST04306,640,1,3074.3,Paid Instagram,858.72,Tier 1,1,Loyalists
CUST04307,260,3,2033.7,Paid Instagram,915.98,Tier 1,1,Loyalists
CUST04308,546,1,354.0,Influencer,1742.26,Tier 1,3,Lost / Dormant
CUST04309,852,1,2001.2,Paid Google,804.4,Tier 2,0,At Risk
CUST04310,1050,1,378.2,Organic Search,144.84,Tier 1,0,At Risk
CUST04311,850,2,2540.0,Paid Google,756.78,Tier 1,1,Loyalists
CUST04312,937,1,2273.7,Organic Search,237.99,Tier 1,0,At Risk
CUST04313,486,3,4039.1000000000004,Paid Instagram,975.21,Tier 1,2,Champions
CUST04314,705,2,1288.65,Organic Search,238.97,Tier 1,1,Loyalists
CUST04315,674,1,379.2,Paid Instagram,950.89,Tier 1,0,At Risk
CUST04316,201,2,1001.1,Paid Google,737.05,Tier 1,3,Lost / Dormant
CUST04317,986,1,679.0,Organic Search,149.86,Tier 1,0,At Risk
CUST04318,345,1,228.2,Influencer,1115.7,Tier 1,3,Lost / Dormant
CUST04319,914,2,2210.1,Organic Search,133.77,Tier 2,1,Loyalists
CUST04320,420,2,2535.15,Organic Search,177.24,Tier 1,1,Loyalists
CUST04321,1091,1,304.1,Paid Instagram,1022.59,Tier 2,0,At Risk
CUST04322,1041,1,1362.3,Influencer,1548.68,Tier 1,0,At Risk
CUST04323,309,1,1642.3,Influencer,1982.21,Tier 1,3,Lost / Dormant
CUST04324,791,3,1606.4,Paid Instagram,1314.7,Tier 1,1,Loyalists
CUST04325,251,1,1068.2,Paid Google,614.62,Tier 1,3,Lost / Dormant
CUST04326,708,1,597.6,Paid Google,1091.53,Tier 1,0,At Risk
CUST04327,517,1,304.1,Email Referral,339.39,Tier 1,3,Lost / Dormant
CUST04328,748,1,483.2,Paid Google,800.21,Tier 1,0,At Risk
CUST04329,527,2,1359.15,Paid Google,960.65,Tier 1,1,Loyalists
CUST04330,884,1,1487.0,Paid Instagram,925.27,Tier 1,0,At Risk
CUST04331,425,3,1218.65,Paid Google,1056.18,Tier 2,1,Loyalists
CUST04332,895,1,1647.3,Influencer,1930.4,Tier 1,0,At Risk
CUST04333,935,1,933.0,Organic Search,175.58,Tier 1,0,At Risk
CUST04334,603,1,1767.15,Paid Instagram,904.0,Tier 1,3,Lost / Dormant
CUST04335,708,4,1956.35,Email Referral,252.18,Tier 2,2,Champions
CUST04336,271,2,538.0,Paid Instagram,971.64,Tier 1,3,Lost / Dormant
CUST04337,533,1,966.8,Email Referral,162.43,Tier 2,3,Lost / Dormant
CUST04338,826,2,5136.25,Direct,107.69,Tier 1,1,Loyalists
CUST04339,515,3,4444.5,Paid Google,889.79,Tier 1,2,Champions
CUST04340,1080,1,254.2,Influencer,1558.65,Tier 2,0,At Risk
CUST04341,384,1,777.6,Paid Google,1058.41,Tier 1,3,Lost / Dormant
CUST04342,494,2,1443.1999999999998,Paid Instagram,950.37,Tier 1,1,Loyalists
CUST04343,1091,1,94.05,Paid Instagram,1219.44,Tier 2,0,At Risk
CUST04344,300,1,174.05,Influencer,2193.41,Tier 2,3,Lost / Dormant
CUST04345,831,2,1291.55,Direct,65.51,Tier 1,0,At Risk
CUST04346,943,1,159.1,Influencer,1855.72,Tier 2,0,At Risk
CUST04347,648,1,1047.0,Paid Google,770.8,Tier 1,0,At Risk
CUST04348,655,2,1830.65,Paid Instagram,1038.69,Tier 1,1,Loyalists
CUST04349,234,1,229.1,Paid Instagram,1040.85,Tier 3,3,Lost / Dormant
CUST04350,947,1,534.15,Organic Search,204.74,Tier 1,0,At Risk
CUST04351,394,1,777.6,Paid Instagram,1389.79,Tier 1,3,Lost / Dormant
CUST04352,708,6,2363.25,Email Referral,167.12,Tier 1,2,Champions
CUST04353,375,1,768.1,Paid Instagram,800.7,Tier 1,3,Lost / Dormant
CUST04354,955,2,3389.6000000000004,Influencer,1143.35,Tier 1,1,Loyalists
CUST04355,803,1,484.05,Influencer,1348.7,Tier 1,0,At Risk
CUST04356,482,1,509.1,Organic Search,239.88,Tier 1,3,Lost / Dormant
CUST04357,908,2,970.45,Paid Google,1063.19,Tier 1,0,At Risk
CUST04358,985,1,698.4,Paid Instagram,1242.15,Tier 1,0,At Risk
CUST04359,942,1,438.4,Paid Google,744.53,Tier 1,0,At Risk
CUST04360,409,2,864.0,Organic Search,116.38,Tier 1,3,Lost / Dormant
CUST04361,456,1,189.2,Paid Google,836.69,Tier 2,3,Lost / Dormant
CUST04362,156,2,2071.6000000000004,Organic Search,164.26,Tier 1,1,Loyalists
CUST04363,924,1,2196.6,Email Referral,226.72,Tier 1,0,At Risk
CUST04364,1009,1,659.0,Paid Instagram,867.8,Tier 1,0,At Risk
CUST04365,199,2,1444.6499999999999,Direct,86.64,Tier 1,3,Lost / Dormant
CUST04366,260,2,2471.55,Email Referral,300.32,Tier 1,1,Loyalists
CUST04367,617,2,1404.2,Organic Search,100.96,Tier 1,1,Loyalists
CUST04368,69,3,4364.1,Organic Search,160.24,Tier 2,2,Champions
CUST04369,696,1,211.55,Organic Search,115.77,Tier 1,0,At Risk
CUST04370,879,1,2577.6,Influencer,1976.66,Tier 2,0,At Risk
CUST04371,351,2,1412.95,Organic Search,151.1,Tier 1,3,Lost / Dormant
CUST04372,830,1,1507.45,Paid Instagram,946.09,Tier 1,0,At Risk
CUST04373,977,1,659.0,Paid Instagram,1377.68,Tier 1,0,At Risk
CUST04374,774,2,2191.15,Direct,92.43,Tier 1,1,Loyalists
CUST04375,194,2,1795.6499999999999,Influencer,1367.04,Tier 1,3,Lost / Dormant
CUST04376,302,2,2698.9500000000003,Paid Instagram,1216.67,Tier 1,1,Loyalists
CUST04377,963,2,3894.0,Email Referral,179.56,Tier 2,1,Loyalists
CUST04378,473,2,922.4,Organic Search,126.85,Tier 1,3,Lost / Dormant
CUST04379,750,3,3384.5,Influencer,1668.75,Tier 2,1,Loyalists
CUST04380,910,2,2367.1,Organic Search,270.77,Tier 3,1,Loyalists
CUST04381,542,1,286.55,Organic Search,161.01,Tier 1,3,Lost / Dormant
CUST04382,987,1,309.0,Direct,104.76,Tier 1,0,At Risk
CUST04383,654,1,589.0,Paid Instagram,909.9,Tier 1,0,At Risk
CUST04384,878,2,528.2,Paid Google,1048.53,Tier 1,0,At Risk
CUST04385,477,2,2539.1,Organic Search,223.73,Tier 1,1,Loyalists
CUST04386,697,3,5255.35,Paid Google,728.99,Tier 1,2,Champions
CUST04387,1090,1,589.1,Paid Instagram,1166.23,Tier 1,0,At Risk
CUST04388,182,1,174.05,Paid Google,945.63,Tier 2,3,Lost / Dormant
CUST04389,1031,1,399.05,Paid Google,890.71,Tier 3,0,At Risk
CUST04390,1069,1,469.15,Influencer,2024.33,Tier 1,0,At Risk
CUST04391,803,2,1637.3000000000002,Influencer,1967.16,Tier 1,1,Loyalists
CUST04392,457,4,5339.2,Direct,90.21,Tier 1,2,Champions
CUST04393,1031,1,2155.0,Email Referral,312.28,Tier 3,0,At Risk
CUST04394,530,2,483.29999999999995,Organic Search,163.21,Tier 1,3,Lost / Dormant
CUST04395,963,1,309.0,Paid Instagram,1354.28,Tier 1,0,At Risk
CUST04396,349,2,938.3,Email Referral,326.99,Tier 1,3,Lost / Dormant
CUST04397,931,1,2221.6,Organic Search,191.31,Tier 1,0,At Risk
CUST04398,988,1,483.2,Email Referral,165.3,Tier 1,0,At Risk
CUST04399,903,1,1063.7,Influencer,1637.1,Tier 1,0,At Risk
CUST04400,383,1,659.0,Paid Instagram,1008.03,Tier 2,3,Lost / Dormant
CUST04401,734,1,378.4,Paid Google,954.33,Tier 1,0,At Risk
CUST04402,219,1,588.2,Paid Instagram,1113.35,Tier 1,3,Lost / Dormant
CUST04403,560,1,888.3,Direct,88.12,Tier 1,3,Lost / Dormant
CUST04404,416,2,1013.1,Email Referral,267.87,Tier 1,3,Lost / Dormant
CUST04405,183,1,640.8,Influencer,1861.95,Tier 1,3,Lost / Dormant
CUST04406,759,1,918.0,Email Referral,198.51,Tier 1,0,At Risk
CUST04407,492,2,653.2,Email Referral,330.93,Tier 1,3,Lost / Dormant
CUST04408,931,1,1176.2,Paid Instagram,924.79,Tier 2,0,At Risk
CUST04409,966,1,1887.3,Direct,142.95,Tier 2,0,At Risk
CUST04410,501,2,414.8,Paid Google,988.9,Tier 1,3,Lost / Dormant
CUST04411,957,2,1192.65,Organic Search,129.91,Tier 1,0,At Risk
CUST04412,863,1,1673.3,Paid Google,818.82,Tier 2,0,At Risk
CUST04413,413,1,1797.3,Paid Google,1011.94,Tier 1,3,Lost / Dormant
CUST04414,322,1,768.0,Email Referral,341.19,Tier 1,3,Lost / Dormant
CUST04415,918,1,429.0,Email Referral,280.07,Tier 1,0,At Risk
CUST04416,756,1,553.2,Paid Instagram,1118.44,Tier 1,0,At Risk
CUST04417,773,3,1428.95,Organic Search,233.84,Tier 1,1,Loyalists
CUST04418,265,1,484.05,Email Referral,332.32,Tier 1,3,Lost / Dormant
CUST04419,277,2,2214.0,Paid Instagram,998.64,Tier 3,1,Loyalists
CUST04420,271,2,388.1,Influencer,1852.33,Tier 2,3,Lost / Dormant
CUST04421,653,3,2636.3,Organic Search,183.11,Tier 1,1,Loyalists
CUST04422,499,1,598.0,Paid Google,992.17,Tier 1,3,Lost / Dormant
CUST04423,696,1,4115.0,Paid Instagram,1391.9,Tier 2,1,Loyalists
CUST04424,808,1,269.0,Paid Google,1063.72,Tier 1,0,At Risk
CUST04425,863,1,927.0,Influencer,1882.84,Tier 1,0,At Risk
CUST04426,384,2,498.0,Paid Google,867.33,Tier 1,3,Lost / Dormant
CUST04427,761,2,1821.3,Email Referral,202.35,Tier 1,1,Loyalists
CUST04428,662,1,449.1,Direct,98.82,Tier 1,0,At Risk
CUST04429,1007,1,633.2,Paid Instagram,1231.05,Tier 1,0,At Risk
CUST04430,953,2,1805.8999999999999,Influencer,1365.46,Tier 1,0,At Risk
CUST04431,867,1,918.4,Paid Instagram,1054.58,Tier 1,0,At Risk
CUST04432,343,2,1262.15,Paid Instagram,870.18,Tier 1,3,Lost / Dormant
CUST04433,760,3,1120.1,Email Referral,241.68,Tier 1,1,Loyalists
CUST04434,570,1,1044.05,Influencer,1177.97,Tier 1,3,Lost / Dormant
CUST04435,370,2,345.65,Organic Search,192.54,Tier 1,3,Lost / Dormant
CUST04436,743,1,519.0,Paid Google,785.43,Tier 1,0,At Risk
CUST04437,431,1,2721.2,Paid Google,914.6,Tier 1,1,Loyalists
CUST04438,787,1,1401.2,Paid Google,1037.67,Tier 1,0,At Risk
CUST04439,898,2,2305.9,Organic Search,126.2,Tier 1,1,Loyalists
CUST04440,411,1,1131.4,Direct,114.52,Tier 2,3,Lost / Dormant
CUST04441,773,1,354.0,Paid Google,633.55,Tier 1,0,At Risk
CUST04442,369,1,858.0,Influencer,1263.83,Tier 1,3,Lost / Dormant
CUST04443,701,1,777.6,Influencer,2069.88,Tier 1,0,At Risk
CUST04444,1035,1,2927.75,Paid Google,964.39,Tier 1,0,At Risk
CUST04445,341,1,1238.0,Email Referral,325.61,Tier 3,3,Lost / Dormant
CUST04446,302,1,189.0,Influencer,1418.52,Tier 1,3,Lost / Dormant
CUST04447,309,2,2753.8500000000004,Paid Instagram,1131.01,Tier 1,1,Loyalists
CUST04448,510,1,94.05,Paid Google,884.09,Tier 1,3,Lost / Dormant
CUST04449,836,1,1182.0,Organic Search,260.1,Tier 1,0,At Risk
CUST04450,1087,1,1407.0,Paid Google,1050.02,Tier 1,0,At Risk
CUST04451,787,1,1182.0,Paid Instagram,1237.92,Tier 1,0,At Risk
CUST04452,887,1,770.8,Influencer,1943.85,Tier 1,0,At Risk
CUST04453,520,3,1328.05,Paid Google,846.78,Tier 1,1,Loyalists
CUST04454,839,2,633.3,Organic Search,133.08,Tier 1,0,At Risk
CUST04455,758,3,1526.6,Influencer,1419.0,Tier 1,1,Loyalists
CUST04456,404,2,468.2,Organic Search,209.01,Tier 1,3,Lost / Dormant
CUST04457,785,1,779.1,Organic Search,131.56,Tier 2,0,At Risk
CUST04458,204,1,429.2,Organic Search,202.63,Tier 1,3,Lost / Dormant
CUST04459,319,3,2055.3,Paid Google,948.1,Tier 1,1,Loyalists
CUST04460,655,1,2575.0,Paid Instagram,1175.62,Tier 2,1,Loyalists
CUST04461,63,5,6448.15,Direct,149.05,Tier 2,2,Champions
CUST04462,517,1,353.0,Organic Search,123.03,Tier 1,3,Lost / Dormant
CUST04463,765,1,264.1,Paid Google,615.09,Tier 2,0,At Risk
CUST04464,185,1,343.4,Paid Instagram,963.46,Tier 3,3,Lost / Dormant
CUST04465,543,2,1646.05,Paid Instagram,1336.62,Tier 1,1,Loyalists
CUST04466,307,2,976.45,Paid Instagram,1008.05,Tier 1,3,Lost / Dormant
CUST04467,1018,1,211.55,Paid Instagram,1253.54,Tier 2,0,At Risk
CUST04468,324,2,2465.3,Email Referral,278.5,Tier 1,1,Loyalists
CUST04469,186,1,1337.0,Paid Google,819.75,Tier 1,3,Lost / Dormant
CUST04470,885,1,768.0,Email Referral,229.79,Tier 1,0,At Risk
CUST04471,808,1,209.15,Influencer,1756.92,Tier 1,0,At Risk
CUST04472,772,4,2762.75,Email Referral,199.56,Tier 3,2,Champions
CUST04473,399,1,894.15,Paid Instagram,1291.28,Tier 1,3,Lost / Dormant
CUST04474,931,2,2644.8,Paid Google,698.95,Tier 1,1,Loyalists
CUST04475,135,3,2980.35,Email Referral,217.53,Tier 1,2,Champions
CUST04476,384,1,404.15,Paid Google,863.07,Tier 1,3,Lost / Dormant
CUST04477,750,1,1812.0,Paid Instagram,803.12,Tier 1,0,At Risk
CUST04478,61,3,6782.5,Direct,118.59,Tier 1,2,Champions
CUST04479,205,1,938.2,Paid Google,910.1,Tier 1,3,Lost / Dormant
CUST04480,804,2,1601.05,Email Referral,253.88,Tier 2,1,Loyalists
CUST04481,541,1,2410.0,Paid Google,703.1,Tier 1,1,Loyalists
CUST04482,769,2,1115.0,Paid Instagram,819.52,Tier 1,0,At Risk
CUST04483,776,1,104.0,Paid Google,1049.29,Tier 1,0,At Risk
CUST04484,822,1,598.0,Direct,73.09,Tier 1,0,At Risk
CUST04485,627,1,304.1,Paid Instagram,1334.16,Tier 1,3,Lost / Dormant
CUST04486,728,1,1128.3,Paid Instagram,802.92,Tier 1,0,At Risk
CUST04487,1013,1,1008.1,Paid Google,689.13,Tier 1,0,At Risk
CUST04488,1024,1,2251.0,Organic Search,207.8,Tier 1,0,At Risk
CUST04489,46,3,1423.7,Direct,87.51,Tier 1,1,Loyalists
CUST04490,330,1,2817.0,Paid Google,766.42,Tier 1,3,Lost / Dormant
CUST04491,737,1,2474.6,Paid Google,687.72,Tier 2,0,At Risk
CUST04492,324,1,176.65,Paid Google,1024.65,Tier 1,3,Lost / Dormant
CUST04493,129,3,2989.15,Direct,79.01,Tier 1,2,Champions
CUST04494,668,2,2227.05,Paid Google,777.09,Tier 2,1,Loyalists
CUST04495,982,2,3628.75,Paid Instagram,855.63,Tier 2,1,Loyalists
CUST04496,208,2,951.2,Paid Instagram,932.33,Tier 1,3,Lost / Dormant
CUST04497,391,1,209.15,Direct,59.9,Tier 1,3,Lost / Dormant
CUST04498,452,2,1775.85,Paid Google,783.83,Tier 1,1,Loyalists
CUST04499,450,1,899.0,Email Referral,345.97,Tier 1,3,Lost / Dormant
CUST04500,727,1,449.1,Paid Google,656.75,Tier 1,0,At Risk
CUST04501,205,2,2625.2,Email Referral,153.85,Tier 2,1,Loyalists
CUST04502,902,1,229.1,Influencer,2157.33,Tier 2,0,At Risk
CUST04503,598,1,309.2,Paid Instagram,998.43,Tier 2,3,Lost / Dormant
CUST04504,789,2,862.2,Paid Google,777.7,Tier 1,0,At Risk
CUST04505,759,1,1098.0,Paid Google,1017.65,Tier 1,0,At Risk
CUST04506,963,1,1044.05,Email Referral,183.71,Tier 1,0,At Risk
CUST04507,271,2,1946.5,Paid Google,1043.97,Tier 2,1,Loyalists
CUST04508,729,2,2136.3,Paid Instagram,1197.36,Tier 1,1,Loyalists
CUST04509,854,1,2526.0,Influencer,1229.3,Tier 1,0,At Risk
CUST04510,661,1,429.0,Email Referral,296.46,Tier 1,0,At Risk
CUST04511,533,2,2604.6,Paid Instagram,1133.71,Tier 1,1,Loyalists
CUST04512,748,1,2298.0,Organic Search,290.41,Tier 1,0,At Risk
CUST04513,297,1,519.0,Email Referral,263.26,Tier 2,3,Lost / Dormant
CUST04514,373,1,189.0,Paid Instagram,1308.68,Tier 2,3,Lost / Dormant
CUST04515,11,4,5638.0,Organic Search,262.71,Tier 3,2,Champions
CUST04516,406,1,189.0,Influencer,1619.06,Tier 1,3,Lost / Dormant
CUST04517,528,1,449.1,Influencer,1328.93,Tier 1,3,Lost / Dormant
CUST04518,443,1,484.05,Paid Google,955.49,Tier 1,3,Lost / Dormant
CUST04519,962,1,286.55,Influencer,1901.84,Tier 2,0,At Risk
CUST04520,366,2,1102.3,Direct,129.04,Tier 2,3,Lost / Dormant
CUST04521,504,1,844.95,Influencer,2187.73,Tier 1,3,Lost / Dormant
CUST04522,706,1,309.0,Paid Google,640.86,Tier 1,0,At Risk
CUST04523,506,1,2536.0,Paid Instagram,1280.15,Tier 1,1,Loyalists
CUST04524,594,1,669.0,Email Referral,296.33,Tier 1,3,Lost / Dormant
CUST04525,905,1,777.6,Direct,150.0,Tier 1,0,At Risk
CUST04526,961,2,5392.4,Influencer,1716.56,Tier 1,1,Loyalists
CUST04527,754,1,229.1,Paid Instagram,894.09,Tier 2,0,At Risk
CUST04528,570,2,661.0,Organic Search,294.32,Tier 1,3,Lost / Dormant
CUST04529,1075,1,249.05,Paid Google,815.19,Tier 1,0,At Risk
CUST04530,245,3,1766.3,Email Referral,241.87,Tier 3,1,Loyalists
CUST04531,41,4,1869.5,Direct,132.91,Tier 1,2,Champions
CUST04532,269,2,1918.8000000000002,Paid Instagram,1305.67,Tier 1,1,Loyalists
CUST04533,300,1,518.0,Influencer,1794.67,Tier 1,3,Lost / Dormant
CUST04534,501,1,474.05,Organic Search,107.32,Tier 1,3,Lost / Dormant
CUST04535,819,1,549.05,Paid Google,936.19,Tier 1,0,At Risk
CUST04536,158,2,440.75,Influencer,1852.53,Tier 1,3,Lost / Dormant
CUST04537,405,1,509.0,Email Referral,312.41,Tier 2,3,Lost / Dormant
CUST04538,608,2,2785.7,Paid Google,738.09,Tier 1,1,Loyalists
CUST04539,494,1,670.6,Paid Google,838.31,Tier 1,3,Lost / Dormant
CUST04540,611,3,1822.75,Paid Instagram,1252.88,Tier 1,1,Loyalists
CUST04541,821,2,2357.0,Paid Google,662.5,Tier 1,1,Loyalists
CUST04542,538,3,2789.55,Paid Google,711.34,Tier 2,1,Loyalists
CUST04543,529,2,1377.2,Direct,132.0,Tier 1,1,Loyalists
CUST04544,565,2,1105.4,Paid Google,673.32,Tier 1,1,Loyalists
CUST04545,718,1,2403.25,Organic Search,168.52,Tier 1,0,At Risk
CUST04546,190,2,2296.0,Paid Instagram,1302.97,Tier 1,1,Loyalists
CUST04547,880,1,1044.05,Organic Search,198.51,Tier 1,0,At Risk
CUST04548,550,1,309.0,Paid Instagram,1218.29,Tier 2,3,Lost / Dormant
CUST04549,289,1,264.1,Influencer,1995.06,Tier 2,3,Lost / Dormant
CUST04550,354,3,1582.4,Paid Google,617.67,Tier 1,1,Loyalists
CUST04551,385,1,858.1,Paid Instagram,885.54,Tier 1,3,Lost / Dormant
CUST04552,640,1,845.8,Paid Instagram,918.51,Tier 1,0,At Risk
CUST04553,447,1,894.15,Organic Search,277.45,Tier 1,3,Lost / Dormant
CUST04554,444,1,1647.3,Paid Google,641.24,Tier 1,3,Lost / Dormant
CUST04555,871,1,1837.3,Paid Google,896.22,Tier 1,0,At Risk
CUST04556,664,1,2275.0,Influencer,1524.21,Tier 1,0,At Risk
CUST04557,167,2,373.2,Paid Google,753.58,Tier 1,3,Lost / Dormant
CUST04558,544,1,1406.4,Organic Search,192.71,Tier 2,3,Lost / Dormant
CUST04559,363,1,189.0,Paid Google,1011.95,Tier 1,3,Lost / Dormant
CUST04560,722,1,1083.1,Influencer,1389.38,Tier 1,0,At Risk
CUST04561,226,4,2224.35,Organic Search,220.65,Tier 1,2,Champions
CUST04562,1014,1,1296.6,Organic Search,104.57,Tier 1,0,At Risk
CUST04563,251,1,597.6,Organic Search,292.79,Tier 1,3,Lost / Dormant
CUST04564,1083,1,229.0,Paid Instagram,1060.64,Tier 1,0,At Risk
CUST04565,628,1,589.0,Paid Google,748.83,Tier 1,3,Lost / Dormant
CUST04566,448,2,683.3,Email Referral,235.71,Tier 1,3,Lost / Dormant
CUST04567,1004,1,1378.4,Organic Search,100.19,Tier 2,0,At Risk
CUST04568,534,2,1307.35,Paid Instagram,891.62,Tier 1,1,Loyalists
CUST04569,310,2,2376.6,Paid Instagram,923.54,Tier 1,1,Loyalists
CUST04570,485,1,549.05,Organic Search,140.21,Tier 1,3,Lost / Dormant
CUST04571,649,1,1747.15,Paid Google,926.46,Tier 2,0,At Risk
CUST04572,874,1,1341.4,Influencer,1264.58,Tier 1,0,At Risk
CUST04573,540,2,1743.15,Organic Search,176.03,Tier 2,1,Loyalists
CUST04574,592,2,1745.5500000000002,Paid Google,830.6,Tier 1,1,Loyalists
CUST04575,578,1,269.0,Paid Google,882.14,Tier 1,3,Lost / Dormant
CUST04576,998,1,189.0,Paid Instagram,820.03,Tier 1,0,At Risk
CUST04577,350,1,2015.75,Paid Google,821.18,Tier 1,3,Lost / Dormant
CUST04578,638,1,1013.1,Direct,105.76,Tier 2,0,At Risk
CUST04579,330,2,1659.6499999999999,Organic Search,118.27,Tier 2,1,Loyalists
CUST04580,586,1,264.1,Influencer,1556.32,Tier 1,3,Lost / Dormant
CUST04581,736,1,2137.0,Paid Instagram,1288.77,Tier 1,0,At Risk
CUST04582,591,1,1448.1,Paid Google,944.33,Tier 2,3,Lost / Dormant
CUST04583,228,2,1131.4499999999998,Organic Search,242.31,Tier 2,3,Lost / Dormant
CUST04584,697,1,74.15,Organic Search,283.68,Tier 1,0,At Risk
CUST04585,783,1,399.0,Influencer,1586.8,Tier 1,0,At Risk
CUST04586,813,1,747.6,Direct,76.4,Tier 1,0,At Risk
CUST04587,462,1,569.1,Influencer,1144.63,Tier 1,3,Lost / Dormant
CUST04588,761,5,5297.85,Paid Instagram,1142.39,Tier 1,2,Champions
CUST04589,790,2,1674.95,Paid Google,1037.43,Tier 1,1,Loyalists
CUST04590,912,1,104.0,Influencer,1305.33,Tier 3,0,At Risk
CUST04591,854,1,544.15,Paid Instagram,838.1,Tier 1,0,At Risk
