customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category
CUST05125,2023-11-30,Paid Google,622.96,Bengaluru,Tier 1,25,Female,Skincare
CUST05126,2024-01-23,Organic Search,152.75,Hyderabad,Tier 1,45,Male,Supplements
CUST05127,2023-03-08,Organic Search,133.62,Ahmedabad,Tier 1,30,Female,Supplements
CUST05128,2023-06-22,Paid Instagram,1301.91,Surat,Tier 2,49,Male,Personal Care
CUST05129,2023-05-08,Paid Instagram,1303.07,Pune,Tier 1,21,Female,Skincare
CUST05130,2024-04-16,Paid Instagram,1287.91,Lucknow,Tier 2,21,Male,Supplements
CUST05131,2024-01-29,Email Referral,175.44,Ahmedabad,Tier 1,18,Female,Personal Care
CUST05132,2022-05-12,Paid Instagram,1316.27,Mumbai,Tier 1,41,Male,Skincare
CUST05133,2022-12-27,Organic Search,176.54,Kolkata,Tier 1,37,Male,Supplements
CUST05134,2022-07-07,Paid Google,646.93,Delhi,Tier 1,39,Female,Haircare
CUST05135,2022-08-30,Organic Search,297.08,Pune,Tier 1,40,Female,Haircare
CUST05136,2024-01-20,Paid Google,664.11,Mumbai,Tier 1,33,Male,Skincare
CUST05137,2022-01-15,Direct,114.32,Delhi,Tier 1,38,Female,Supplements
CUST05138,2022-10-08,Paid Instagram,836.77,Surat,Tier 2,36,Female,Haircare
CUST05139,2022-12-21,Organic Search,156.0,Mumbai,Tier 1,18,Male,Haircare
CUST05140,2022-09-10,Organic Search,203.1,Kochi,Tier 2,47,Female,Supplements
CUST05141,2022-11-06,Paid Google,701.11,Chandigarh,Tier 2,19,Male,Skincare
CUST05142,2022-04-09,Influencer,1291.28,Ahmedabad,Tier 1,39,Male,Haircare
CUST05143,2022-05-13,Direct,98.9,Kolkata,Tier 1,32,Female,Supplements
CUST05144,2023-03-28,Paid Google,818.79,Hyderabad,Tier 1,46,Female,Haircare
CUST05145,2022-11-14,Paid Google,653.37,Chennai,Tier 1,47,Male,Haircare
CUST05146,2023-02-21,Direct,83.96,Hyderabad,Tier 1,33,Female,Haircare
CUST05147,2022-07-03,Organic Search,110.2,Hyderabad,Tier 1,26,Male,Supplements
CUST05148,2023-10-20,Paid Instagram,1330.82,Mumbai,Tier 1,32,Male,Skincare
CUST05149,2023-04-29,Paid Google,970.43,Pune,Tier 1,39,Female,Supplements
CUST05150,2023-04-30,Email Referral,290.97,Delhi,Tier 1,22,Male,Skincare
CUST05151,2022-04-25,Paid Instagram,865.79,Ahmedabad,Tier 1,46,Female,Haircare
CUST05152,2024-03-17,Influencer,1608.16,Bengaluru,Tier 1,23,Male,Haircare
CUST05153,2024-01-28,Paid Instagram,1364.25,Mumbai,Tier 1,29,Other,Skincare
CUST05154,2023-12-25,Email Referral,280.69,Hyderabad,Tier 1,38,Female,Skincare
CUST05155,2022-10-10,Paid Instagram,913.75,Lucknow,Tier 2,34,Male,Personal Care
CUST05156,2022-09-15,Paid Google,680.18,Delhi,Tier 1,44,Female,Supplements
CUST05157,2023-12-08,Paid Instagram,1353.96,Kolkata,Tier 1,18,Male,Personal Care
CUST05158,2022-06-19,Organic Search,291.53,Chandigarh,Tier 2,43,Male,Haircare
CUST05159,2023-04-18,Paid Google,1023.59,Chennai,Tier 1,50,Male,Personal Care
CUST05160,2022-11-24,Direct,60.64,Ahmedabad,Tier 1,31,Female,Supplements
CUST05161,2022-01-15,Paid Instagram,826.03,Mumbai,Tier 1,21,Male,Haircare
CUST05162,2022-05-24,Organic Search,246.18,Bengaluru,Tier 1,45,Male,Personal Care
CUST05163,2024-06-24,Direct,90.25,Bengaluru,Tier 1,44,Female,Haircare
CUST05164,2022-11-13,Influencer,1819.64,Indore,Tier 3,33,Female,Personal Care
CUST05165,2022-08-14,Organic Search,157.41,Delhi,Tier 1,42,Female,Personal Care
CUST05166,2023-06-26,Email Referral,314.46,Bengaluru,Tier 1,22,Female,Personal Care
CUST05167,2022-12-07,Organic Search,162.52,Mumbai,Tier 1,31,Female,Skincare
CUST05168,2023-06-12,Email Referral,307.52,Bengaluru,Tier 1,49,Female,Personal Care
CUST05169,2024-04-16,Paid Google,1056.56,Pune,Tier 1,44,Female,Personal Care
CUST05170,2024-03-15,Paid Instagram,1352.93,Chandigarh,Tier 2,32,Male,Personal Care
CUST05171,2022-06-07,Organic Search,268.6,Delhi,Tier 1,35,Female,Haircare
CUST05172,2023-08-01,Paid Instagram,1382.46,Delhi,Tier 1,26,Female,Supplements
CUST05173,2023-05-07,Paid Google,916.95,Chandigarh,Tier 2,30,Female,Haircare
CUST05174,2023-02-11,Paid Instagram,963.81,Hyderabad,Tier 1,36,Female,Personal Care
CUST05175,2022-02-28,Paid Google,1023.13,Delhi,Tier 1,20,Female,Haircare
CUST05176,2022-06-08,Email Referral,261.91,Delhi,Tier 1,25,Female,Haircare
CUST05177,2024-02-15,Paid Google,1046.25,Delhi,Tier 1,30,Female,Haircare
CUST05178,2023-01-14,Organic Search,243.26,Mumbai,Tier 1,37,Female,Haircare
CUST05179,2022-01-27,Influencer,1575.77,Hyderabad,Tier 1,39,Female,Skincare
CUST05180,2023-04-25,Direct,71.24,Chennai,Tier 1,36,Male,Personal Care
CUST05181,2023-10-01,Influencer,2145.97,Mumbai,Tier 1,46,Female,Supplements
CUST05182,2023-03-18,Paid Google,788.64,Nagpur,Tier 3,37,Male,Haircare
CUST05183,2023-12-02,Paid Google,940.0,Jaipur,Tier 2,37,Female,Personal Care
CUST05184,2024-06-18,Influencer,1491.58,Ahmedabad,Tier 1,19,Female,Supplements
CUST05185,2022-12-09,Influencer,1569.89,Jaipur,Tier 2,48,Male,Personal Care
CUST05186,2024-02-08,Paid Google,705.36,Lucknow,Tier 2,27,Female,Haircare
CUST05187,2023-10-10,Influencer,1889.62,Kochi,Tier 2,44,Male,Haircare
CUST05188,2022-02-26,Influencer,1397.53,Kolkata,Tier 1,29,Female,Haircare
CUST05189,2022-09-15,Paid Google,1089.07,Surat,Tier 2,44,Female,Skincare
CUST05190,2022-11-02,Paid Google,971.82,Pune,Tier 1,23,Female,Personal Care
CUST05191,2023-02-10,Email Referral,312.75,Delhi,Tier 1,42,Male,Personal Care
CUST05192,2023-09-23,Direct,77.18,Indore,Tier 3,34,Female,Supplements
CUST05193,2024-02-12,Email Referral,337.03,Delhi,Tier 1,41,Female,Personal Care
CUST05194,2022-11-28,Organic Search,117.34,Hyderabad,Tier 1,37,Female,Haircare
CUST05195,2022-08-29,Organic Search,208.89,Surat,Tier 2,52,Female,Personal Care
CUST05196,2022-07-15,Influencer,1562.91,Delhi,Tier 1,22,Male,Haircare
CUST05197,2023-05-21,Influencer,1963.55,Pune,Tier 1,18,Female,Haircare
CUST05198,2024-03-29,Paid Instagram,1031.33,Mumbai,Tier 1,24,Female,Supplements
CUST05199,2022-01-07,Paid Instagram,944.28,Pune,Tier 1,24,Female,Haircare
CUST05200,2022-07-19,Paid Instagram,1295.58,Delhi,Tier 1,31,Male,Supplements
CUST05201,2023-08-31,Organic Search,115.91,Chennai,Tier 1,49,Female,Haircare
CUST05202,2023-09-02,Paid Instagram,1090.34,Chandigarh,Tier 2,20,Male,Haircare
CUST05203,2023-09-11,Organic Search,269.63,Mumbai,Tier 1,33,Female,Personal Care
CUST05204,2022-11-24,Influencer,1732.82,Hyderabad,Tier 1,18,Female,Skincare
CUST05205,2023-11-03,Organic Search,299.54,Pune,Tier 1,23,Male,Personal Care
CUST05206,2024-05-13,Email Referral,192.51,Kochi,Tier 2,29,Male,Supplements
CUST05207,2022-09-21,Influencer,1962.57,Nagpur,Tier 3,50,Male,Personal Care
CUST05208,2022-03-16,Paid Instagram,1231.27,Bengaluru,Tier 1,37,Female,Skincare
CUST05209,2023-10-04,Paid Instagram,1229.32,Mumbai,Tier 1,46,Female,Personal Care
CUST05210,2022-07-10,Paid Instagram,1306.26,Chandigarh,Tier 2,21,Female,Haircare
CUST05211,2024-01-21,Organic Search,101.93,Kolkata,Tier 1,52,Male,Haircare
CUST05212,2024-01-01,Paid Google,657.02,Pune,Tier 1,31,Female,Personal Care
CUST05213,2022-01-13,Organic Search,272.22,Mumbai,Tier 1,31,Female,Skincare
CUST05214,2022-05-23,Influencer,1929.54,Ahmedabad,Tier 1,29,Male,Personal Care
CUST05215,2022-06-01,Paid Instagram,825.76,Ahmedabad,Tier 1,28,Female,Skincare
CUST05216,2023-04-24,Paid Instagram,1235.33,Pune,Tier 1,28,Female,Haircare
CUST05217,2023-01-31,Paid Instagram,815.94,Chennai,Tier 1,23,Female,Skincare
CUST05218,2023-03-20,Paid Instagram,1080.97,Nagpur,Tier 3,52,Female,Haircare
CUST05219,2022-01-08,Direct,59.59,Delhi,Tier 1,30,Female,Supplements
CUST05220,2023-03-19,Organic Search,255.94,Hyderabad,Tier 1,28,Female,Supplements
CUST05221,2023-12-04,Paid Instagram,1365.69,Jaipur,Tier 2,31,Male,Skincare
CUST05222,2023-11-21,Paid Google,995.97,Mumbai,Tier 1,22,Female,Supplements
CUST05223,2022-03-04,Organic Search,105.49,Ahmedabad,Tier 1,38,Male,Skincare
CUST05224,2023-05-29,Influencer,1702.52,Bengaluru,Tier 1,44,Male,Personal Care
CUST05225,2024-03-11,Paid Instagram,950.3,Chennai,Tier 1,46,Female,Skincare
CUST05226,2023-07-27,Organic Search,145.44,Ahmedabad,Tier 1,19,Male,Personal Care
CUST05227,2022-10-29,Paid Google,769.87,Lucknow,Tier 2,50,Female,Supplements
CUST05228,2022-01-08,Organic Search,280.55,Mumbai,Tier 1,46,Female,Personal Care
CUST05229,2024-01-13,Paid Instagram,912.44,Mumbai,Tier 1,19,Female,Haircare
CUST05230,2023-01-05,Paid Instagram,1250.84,Mumbai,Tier 1,22,Male,Supplements
CUST05231,2022-07-20,Paid Instagram,1120.5,Lucknow,Tier 2,22,Male,Skincare
CUST05232,2022-07-03,Paid Google,800.61,Bengaluru,Tier 1,22,Female,Personal Care
CUST05233,2024-05-01,Organic Search,290.19,Bengaluru,Tier 1,22,Male,Personal Care
CUST05234,2023-02-07,Paid Instagram,1010.99,Bengaluru,Tier 1,46,Female,Personal Care
CUST05235,2023-10-08,Direct,66.35,Ahmedabad,Tier 1,34,Male,Personal Care
CUST05236,2023-09-11,Organic Search,226.94,Mumbai,Tier 1,52,Male,Haircare
CUST05237,2023-11-05,Influencer,1735.3,Chennai,Tier 1,25,Female,Supplements
CUST05238,2022-12-10,Email Referral,249.97,Ahmedabad,Tier 1,43,Female,Personal Care
CUST05239,2023-08-22,Direct,62.92,Surat,Tier 2,43,Male,Skincare
CUST05240,2023-08-05,Influencer,1204.01,Delhi,Tier 1,45,Female,Skincare
CUST05241,2023-05-10,Direct,96.67,Surat,Tier 2,20,Female,Haircare
CUST05242,2023-07-23,Organic Search,240.79,Mumbai,Tier 1,40,Male,Supplements
CUST05243,2024-06-13,Influencer,1606.49,Delhi,Tier 1,26,Female,Haircare
CUST05244,2022-03-02,Organic Search,170.66,Pune,Tier 1,29,Female,Personal Care
CUST05245,2023-01-05,Email Referral,249.77,Ahmedabad,Tier 1,47,Male,Haircare
CUST05246,2024-01-13,Paid Instagram,1083.56,Bengaluru,Tier 1,19,Female,Supplements
CUST05247,2024-04-15,Paid Instagram,1145.2,Pune,Tier 1,43,Male,Haircare
CUST05248,2024-03-30,Organic Search,253.16,Chennai,Tier 1,36,Female,Supplements
CUST05249,2023-04-11,Paid Instagram,1134.34,Delhi,Tier 1,38,Male,Personal Care
CUST05250,2022-12-22,Email Referral,197.95,Mumbai,Tier 1,22,Female,Personal Care
CUST05251,2023-02-19,Organic Search,294.24,Delhi,Tier 1,48,Female,Haircare
CUST05252,2024-05-27,Email Referral,150.59,Bengaluru,Tier 1,42,Male,Skincare
CUST05253,2023-02-25,Email Referral,199.17,Hyderabad,Tier 1,21,Female,Haircare
CUST05254,2023-02-12,Paid Instagram,953.26,Ahmedabad,Tier 1,39,Female,Personal Care
CUST05255,2022-06-25,Paid Instagram,1116.91,Jaipur,Tier 2,44,Female,Haircare
CUST05256,2023-04-16,Paid Instagram,965.56,Mumbai,Tier 1,41,Female,Skincare
CUST05257,2024-06-24,Organic Search,161.3,Ahmedabad,Tier 1,35,Male,Haircare
CUST05258,2022-04-18,Paid Instagram,959.08,Hyderabad,Tier 1,34,Female,Supplements
CUST05259,2022-10-23,Influencer,1994.25,Delhi,Tier 1,52,Male,Haircare
CUST05260,2024-02-26,Email Referral,197.53,Bengaluru,Tier 1,25,Male,Skincare
CUST05261,2022-04-24,Paid Instagram,1345.91,Mumbai,Tier 1,35,Male,Haircare
CUST05262,2023-11-08,Direct,67.8,Bengaluru,Tier 1,50,Other,Haircare
CUST05263,2024-01-16,Paid Google,707.2,Delhi,Tier 1,51,Male,Supplements
CUST05264,2023-08-07,Organic Search,172.03,Jaipur,Tier 2,18,Female,Supplements
CUST05265,2022-09-25,Email Referral,338.77,Bengaluru,Tier 1,22,Male,Haircare
CUST05266,2023-05-07,Email Referral,185.48,Surat,Tier 2,33,Female,Personal Care
CUST05267,2023-07-26,Email Referral,214.86,Delhi,Tier 1,30,Other,Skincare
CUST05268,2022-04-04,Organic Search,180.9,Delhi,Tier 1,37,Male,Haircare
CUST05269,2023-07-02,Organic Search,265.18,Pune,Tier 1,42,Male,Supplements
CUST05270,2022-02-18,Paid Instagram,1181.41,Nagpur,Tier 3,35,Male,Skincare
CUST05271,2024-01-25,Paid Google,794.63,Kolkata,Tier 1,19,Female,Personal Care
CUST05272,2023-04-02,Paid Instagram,1164.28,Chandigarh,Tier 2,27,Male,Skincare
CUST05273,2023-05-18,Influencer,1870.06,Pune,Tier 1,20,Female,Skincare
CUST05274,2024-05-19,Paid Google,818.89,Jaipur,Tier 2,40,Female,Skincare
CUST05275,2022-06-18,Paid Instagram,883.28,Bengaluru,Tier 1,30,Female,Skincare
CUST05276,2022-09-18,Paid Instagram,912.35,Kolkata,Tier 1,48,Female,Personal Care
CUST05277,2024-05-30,Email Referral,195.37,Chennai,Tier 1,26,Female,Haircare
CUST05278,2023-02-05,Paid Instagram,958.56,Surat,Tier 2,36,Female,Skincare
CUST05279,2023-09-26,Email Referral,226.15,Hyderabad,Tier 1,46,Female,Supplements
CUST05280,2022-03-05,Paid Instagram,971.55,Ahmedabad,Tier 1,35,Male,Haircare
CUST05281,2022-01-15,Paid Google,711.42,Ahmedabad,Tier 1,49,Female,Personal Care
CUST05282,2022-12-29,Paid Instagram,901.79,Pune,Tier 1,38,Male,Supplements
CUST05283,2022-11-28,Influencer,1867.28,Ahmedabad,Tier 1,31,Male,Personal Care
CUST05284,2023-09-16,Organic Search,218.61,Chennai,Tier 1,19,Female,Personal Care
CUST05285,2023-04-26,Influencer,1760.9,Ahmedabad,Tier 1,52,Male,Haircare
CUST05286,2023-03-21,Paid Google,755.94,Mumbai,Tier 1,24,Female,Haircare
CUST05287,2024-01-18,Organic Search,120.68,Ahmedabad,Tier 1,18,Male,Haircare
CUST05288,2022-08-31,Influencer,1989.34,Bengaluru,Tier 1,19,Male,Supplements
CUST05289,2023-10-10,Organic Search,226.54,Hyderabad,Tier 1,42,Female,Skincare
CUST05290,2023-03-06,Email Referral,211.45,Delhi,Tier 1,47,Male,Personal Care
CUST05291,2023-05-13,Paid Instagram,849.13,Bengaluru,Tier 1,28,Female,Skincare
CUST05292,2022-05-13,Influencer,1829.61,Bengaluru,Tier 1,42,Female,Supplements
CUST05293,2023-06-24,Direct,128.51,Mumbai,Tier 1,35,Female,Supplements
CUST05294,2022-12-24,Paid Instagram,1163.93,Nagpur,Tier 3,32,Female,Supplements
CUST05295,2022-06-11,Paid Instagram,1184.55,Jaipur,Tier 2,48,Male,Supplements
CUST05296,2023-04-03,Paid Instagram,1050.41,Kolkata,Tier 1,41,Male,Supplements
CUST05297,2022-08-17,Influencer,2045.69,Chennai,Tier 1,40,Male,Haircare
CUST05298,2022-06-24,Paid Google,765.48,Delhi,Tier 1,36,Female,Skincare
CUST05299,2023-05-19,Paid Instagram,1263.71,Jaipur,Tier 2,28,Male,Haircare
CUST05300,2023-07-31,Organic Search,269.5,Ahmedabad,Tier 1,45,Female,Haircare
CUST05301,2023-10-02,Paid Instagram,952.88,Hyderabad,Tier 1,21,Female,Haircare
CUST05302,2022-12-14,Organic Search,187.53,Delhi,Tier 1,21,Female,Skincare
CUST05303,2024-01-02,Paid Google,664.45,Mumbai,Tier 1,27,Female,Supplements
CUST05304,2022-11-24,Influencer,1864.2,Delhi,Tier 1,39,Female,Haircare
CUST05305,2023-09-15,Organic Search,175.02,Surat,Tier 2,33,Female,Supplements
CUST05306,2022-11-16,Paid Google,817.19,Mumbai,Tier 1,28,Female,Skincare
CUST05307,2022-05-25,Influencer,1969.66,Mumbai,Tier 1,31,Female,Personal Care
CUST05308,2023-06-24,Paid Instagram,1115.35,Pune,Tier 1,30,Female,Haircare
CUST05309,2022-12-24,Organic Search,278.62,Nagpur,Tier 3,30,Male,Skincare
CUST05310,2023-12-30,Paid Google,632.98,Kochi,Tier 2,23,Male,Personal Care
CUST05311,2022-09-09,Paid Instagram,1296.96,Delhi,Tier 1,32,Female,Supplements
CUST05312,2022-03-30,Paid Google,750.68,Chennai,Tier 1,44,Male,Personal Care
CUST05313,2022-07-05,Paid Instagram,1178.28,Ahmedabad,Tier 1,30,Female,Personal Care
CUST05314,2023-07-08,Direct,65.83,Mumbai,Tier 1,22,Female,Haircare
CUST05315,2023-05-13,Direct,122.32,Kolkata,Tier 1,44,Female,Personal Care
CUST05316,2023-04-11,Email Referral,233.21,Delhi,Tier 1,47,Female,Supplements
CUST05317,2022-12-05,Paid Google,629.09,Pune,Tier 1,34,Male,Skincare
CUST05318,2024-04-05,Organic Search,150.02,Surat,Tier 2,40,Male,Skincare
CUST05319,2022-02-21,Paid Instagram,1174.56,Mumbai,Tier 1,38,Female,Haircare
CUST05320,2023-07-05,Email Referral,300.22,Pune,Tier 1,30,Male,Haircare
CUST05321,2024-06-18,Organic Search,173.04,Mumbai,Tier 1,22,Female,Supplements
CUST05322,2024-03-15,Paid Google,611.42,Mumbai,Tier 1,42,Female,Personal Care
CUST05323,2024-03-25,Paid Instagram,1031.3,Hyderabad,Tier 1,36,Male,Supplements
CUST05324,2022-05-07,Organic Search,159.39,Kolkata,Tier 1,50,Female,Haircare
CUST05325,2023-03-07,Paid Instagram,1137.49,Kochi,Tier 2,33,Male,Supplements
CUST05326,2023-04-10,Organic Search,267.06,Ahmedabad,Tier 1,47,Female,Haircare
CUST05327,2022-02-24,Influencer,1459.91,Hyderabad,Tier 1,48,Male,Supplements
CUST05328,2022-02-04,Paid Instagram,1244.32,Delhi,Tier 1,41,Female,Haircare
CUST05329,2024-02-26,Influencer,1511.66,Mumbai,Tier 1,29,Female,Skincare
CUST05330,2024-06-30,Influencer,1748.42,Lucknow,Tier 2,37,Male,Supplements
CUST05331,2023-01-29,Direct,83.38,Ahmedabad,Tier 1,22,Male,Supplements
CUST05332,2024-04-16,Paid Google,1099.89,Hyderabad,Tier 1,37,Female,Supplements
CUST05333,2024-04-24,Paid Instagram,818.1,Pune,Tier 1,22,Male,Haircare
CUST05334,2022-06-09,Paid Google,1039.43,Indore,Tier 3,51,Female,Supplements
CUST05335,2023-05-21,Paid Google,993.73,Surat,Tier 2,50,Female,Personal Care
CUST05336,2022-12-21,Influencer,1237.43,Kolkata,Tier 1,37,Female,Skincare
CUST05337,2023-09-23,Organic Search,145.7,Ahmedabad,Tier 1,49,Female,Supplements
CUST05338,2024-01-31,Direct,100.35,Mumbai,Tier 1,19,Female,Supplements
CUST05339,2023-04-18,Organic Search,242.22,Chennai,Tier 1,49,Female,Personal Care
CUST05340,2022-09-12,Paid Instagram,858.65,Mumbai,Tier 1,37,Female,Personal Care
CUST05341,2022-05-11,Influencer,1920.33,Jaipur,Tier 2,42,Male,Supplements
CUST05342,2024-05-13,Influencer,1479.84,Delhi,Tier 1,29,Male,Haircare
CUST05343,2024-02-18,Email Referral,229.92,Pune,Tier 1,50,Female,Skincare
CUST05344,2023-11-28,Direct,140.73,Mumbai,Tier 1,43,Female,Skincare
CUST05345,2024-01-31,Paid Google,946.28,Hyderabad,Tier 1,41,Male,Personal Care
CUST05346,2023-03-08,Paid Instagram,1391.46,Hyderabad,Tier 1,37,Other,Haircare
CUST05347,2024-02-04,Paid Google,725.44,Delhi,Tier 1,18,Female,Supplements
CUST05348,2023-12-14,Paid Google,1031.81,Hyderabad,Tier 1,22,Female,Supplements
CUST05349,2022-07-12,Paid Google,730.4,Delhi,Tier 1,41,Male,Haircare
CUST05350,2023-09-14,Paid Google,896.73,Hyderabad,Tier 1,23,Male,Personal Care
CUST05351,2023-04-07,Direct,139.2,Lucknow,Tier 2,42,Female,Supplements
CUST05352,2023-08-08,Influencer,1658.21,Kolkata,Tier 1,44,Male,Skincare
CUST05353,2022-08-18,Influencer,1278.24,Mumbai,Tier 1,21,Female,Haircare
CUST05354,2024-06-15,Paid Google,691.6,Lucknow,Tier 2,40,Male,Skincare
CUST05355,2022-05-17,Paid Google,1070.65,Delhi,Tier 1,26,Female,Personal Care
CUST05356,2024-01-06,Influencer,1221.66,Kolkata,Tier 1,42,Female,Skincare
CUST05357,2022-04-03,Organic Search,200.48,Pune,Tier 1,45,Female,Skincare
CUST05358,2023-01-07,Email Referral,195.24,Ahmedabad,Tier 1,42,Female,Haircare
CUST05359,2022-01-13,Paid Instagram,1008.98,Hyderabad,Tier 1,48,Female,Supplements
CUST05360,2023-01-18,Influencer,1904.55,Hyderabad,Tier 1,28,Male,Supplements
CUST05361,2022-01-02,Email Referral,325.97,Jaipur,Tier 2,20,Female,Haircare
CUST05362,2022-01-19,Influencer,1240.21,Delhi,Tier 1,51,Female,Personal Care
CUST05363,2023-12-13,Paid Google,703.51,Nagpur,Tier 3,38,Female,Haircare
CUST05364,2024-05-09,Email Referral,173.19,Hyderabad,Tier 1,50,Male,Haircare
CUST05365,2022-09-06,Paid Instagram,1124.03,Lucknow,Tier 2,45,Male,Supplements
CUST05366,2023-02-27,Influencer,1827.45,Indore,Tier 3,39,Female,Skincare
CUST05367,2022-04-07,Organic Search,132.72,Ahmedabad,Tier 1,23,Female,Skincare
CUST05368,2022-08-03,Email Referral,234.78,Pune,Tier 1,43,Female,Supplements
CUST05369,2023-06-04,Influencer,1370.89,Mumbai,Tier 1,44,Male,Supplements
CUST05370,2022-10-14,Influencer,1311.74,Bengaluru,Tier 1,49,Female,Haircare
CUST05371,2023-09-08,Organic Search,298.63,Bengaluru,Tier 1,32,Female,Haircare
CUST05372,2023-12-07,Paid Google,971.13,Delhi,Tier 1,30,Female,Supplements
CUST05373,2022-05-10,Organic Search,189.64,Lucknow,Tier 2,39,Female,Skincare
CUST05374,2022-12-17,Influencer,1986.86,Mumbai,Tier 1,33,Female,Personal Care
CUST05375,2023-07-23,Influencer,1968.66,Mumbai,Tier 1,26,Male,Personal Care
CUST05376,2022-10-18,Paid Google,911.29,Lucknow,Tier 2,52,Female,Supplements
CUST05377,2024-01-11,Paid Instagram,1103.2,Pune,Tier 1,50,Female,Haircare
CUST05378,2024-01-01,Direct,62.08,Mumbai,Tier 1,47,Female,Personal Care
CUST05379,2022-04-02,Paid Google,962.94,Delhi,Tier 1,44,Male,Personal Care
CUST05380,2022-12-21,Paid Google,1051.11,Mumbai,Tier 1,28,Male,Personal Care
CUST05381,2023-08-05,Paid Instagram,1193.93,Ahmedabad,Tier 1,19,Male,Haircare
CUST05382,2023-07-30,Influencer,1738.44,Lucknow,Tier 2,36,Female,Supplements
CUST05383,2022-11-24,Organic Search,266.73,Hyderabad,Tier 1,44,Male,Skincare
CUST05384,2022-09-01,Organic Search,207.21,Chandigarh,Tier 2,45,Female,Supplements
CUST05385,2024-01-25,Paid Instagram,1349.38,Kochi,Tier 2,23,Male,Supplements
CUST05386,2024-02-02,Organic Search,137.5,Hyderabad,Tier 1,31,Female,Supplements
CUST05387,2024-02-14,Direct,68.83,Pune,Tier 1,18,Male,Supplements
CUST05388,2023-10-15,Paid Instagram,1049.04,Hyderabad,Tier 1,24,Female,Supplements
CUST05389,2023-02-24,Organic Search,206.21,Mumbai,Tier 1,52,Female,Personal Care
CUST05390,2023-11-16,Paid Instagram,1341.43,Mumbai,Tier 1,32,Male,Haircare
CUST05391,2023-07-17,Influencer,1173.36,Mumbai,Tier 1,18,Male,Personal Care
CUST05392,2023-05-04,Paid Google,709.92,Hyderabad,Tier 1,28,Male,Haircare
CUST05393,2022-08-17,Organic Search,150.04,Bengaluru,Tier 1,32,Other,Personal Care
CUST05394,2023-05-10,Paid Google,920.3,Mumbai,Tier 1,18,Female,Supplements
CUST05395,2022-10-21,Influencer,2031.16,Lucknow,Tier 2,44,Female,Skincare
CUST05396,2023-02-05,Paid Google,700.61,Jaipur,Tier 2,33,Female,Supplements
CUST05397,2022-01-06,Organic Search,248.54,Pune,Tier 1,39,Female,Personal Care
CUST05398,2023-11-01,Email Referral,299.25,Chennai,Tier 1,33,Male,Skincare
CUST05399,2023-06-14,Organic Search,185.75,Indore,Tier 3,25,Female,Haircare
CUST05400,2022-04-07,Paid Google,894.9,Mumbai,Tier 1,29,Female,Personal Care
CUST05401,2022-10-06,Paid Instagram,1266.41,Nagpur,Tier 3,21,Male,Supplements
